Datetime,Subsistema,Demanda Maxima Instantanea (MW),ENA Bruta (% MLT),EAR MAX (MWmes),Carga de Energia (MWmed),ENA Bruta (MWmed),Demanda Maxima horaria (MWh_h),Geracao de Energia - dia - (GWh),Carga de Energia (GWh),EAR (MWmes),ENA armazenavel (MWmed),EAR (GWh),Geracao de Energia - dia - (MWmed) ,ENA armazenavel (% MLT),EAR (%)
2018-01-28,Sul,12107.21,229.49049377,19415.9609375,9588.59845833,16952.18164063,12017.03,188.342847,230.126363,15326.33105469,15830.37792969,11195.88483545,7847.61862485,214.30400085,78.93679809999999
2018-01-29,Sul,15085.868999999999,226.01199341,19415.9609375,12529.50216667,16695.23242188,15019.516000000001,278.979643,300.708052,15539.72753906,15569.82519531,11351.77096729,11624.15179153,210.77679443,80.03579712
2018-01-30,Sul,15136.478000000001,222.22799683,19415.9609375,12751.91041667,16415.71289063,15121.479,296.34982599999995,306.04585,15716.31542969,15122.21582031,11480.76842139,12347.90941652,204.71730042,80.94529724
2018-01-31,Sul,15406.85,203.46769714,19415.9609375,12938.12541667,15029.91308594,15339.053999999998,289.80152400000003,310.51501,15829.71582031,13874.69238281,11563.60740674,12075.06349987,187.82890319999998,81.52940369
2018-02-01,Sul,15508.153999999999,165.10429382,19415.9609375,12995.038625,13457.80859375,15406.737,292.101877,311.880927,15886.33007813,12570.19042969,11604.96412207,12170.91154157,154.21479797,81.82099915
2018-02-02,Sul,15279.11,147.76660156,19415.9609375,12896.37016667,12044.59277344,15196.463,287.472289,309.512884,15923.91210938,11445.28320313,11632.417795899999,11978.01204157,140.41409302,82.01450348
2018-02-03,Sul,12885.83,133.38200378,19415.9609375,11302.43075,10872.08984375,12476.261,235.862414,271.258338,15974.75488281,10340.984375,11669.55844189,9827.600583200001,126.86620331,82.27639771
2018-02-04,Sul,12163.113000000001,122.18969727,19415.9609375,9777.02875,9959.79589844,12081.952,150.880708,234.64869,16131.29101563,9463.06640625,11783.90808691,6286.69616651,116.09570313,83.08260345
2018-02-05,Sul,15365.313,112.87310028,19415.9609375,12662.59016667,9200.390625,15267.251,262.805284,303.902164,16125.42382813,8752.10644531,11779.62210645,10950.22016652,107.37339783,83.05239868
2018-02-06,Sul,15812.688,105.88169861,19415.9609375,13226.0895,8630.51953125,15735.881000000001,286.534996,317.426148,16085.25,8215.32617188,11750.275125,11938.95816653,100.78800201,82.84549713
2018-02-07,Sul,16342.903,101.18090057,19415.9609375,13618.766375,8247.3515625,16252.944,288.20954,326.850393,16031.79492188,7889.12597656,11711.22619043,12008.73083318,96.78610229,82.57019806
2018-02-08,Sul,16615.006,96.83249664,19415.9609375,13885.48454167,7892.90722656,16562.786,310.711154,333.251629,15940.59960938,7587.52099609,11644.60801465,12946.2980832,93.08589935,82.10050201
2018-02-09,Sul,16830.908,93.78430176,19415.9609375,13842.17470833,7644.44921875,16723.138,299.471106,332.212193,15836.15917969,7308.23486328,11568.31428076,12477.96274986,89.6595993,81.56259918
2018-02-10,Sul,12745.643,91.14949799,19415.9609375,11425.27104167,7429.67822266,12462.794,231.15626899999998,274.206505,15802.01855469,7117.51708984,11543.374554200002,9631.51120818,87.31980133,81.38680267
2018-02-11,Sul,11435.0,90.58470154,19415.9609375,9751.716625,7383.64013672,11278.111,139.256825,234.041199,15901.57324219,7144.79882813,11616.09925342,5802.36770819,87.65450287,81.89949799
2018-02-12,Sul,12306.98,92.47190094,19415.9609375,10882.48833333,7537.47021484,12145.071000000002,213.929242,261.17972,15916.40136719,7150.56201172,11626.93119873,8913.7184166,87.72519684,81.97589874
2018-02-13,Sul,12802.771999999999,93.26460266,19415.9609375,10803.787375,7602.08300781,12280.541000000001,189.62004,259.290897,15937.65332031,7250.59814453,11642.45575049,7900.83499989,88.95249939,82.08529663
2018-02-14,Sul,14151.376,87.52919769,19415.9609375,12039.41425,7134.58789063,14124.303999999998,249.228533,288.945942,15893.95898438,6864.03320313,11610.53703809,10384.5222082,84.20999908,81.86029816
2018-02-15,Sul,14640.488000000001,79.43779755,19415.9609375,12384.855125,6475.05078125,14604.579,276.637484,297.236523,15789.81347656,6252.51806641,11534.45874463,11526.5618332,76.70770264,81.32389832
2018-02-16,Sul,14937.915,73.33589935,19415.9609375,12575.22404167,5977.68017578,14851.583,285.469433,301.805377,15660.94628906,5841.50390625,11440.32126416,11894.5597082,71.66529846,80.66020203
2018-02-17,Sul,12622.136,68.62860107,19415.9609375,11019.88808333,5593.97900391,12298.052,241.39536299999997,264.477314,15564.74707031,5465.79003906,11370.04773486,10058.14012485,67.05590057,80.16470337
2018-02-18,Sul,12430.68,66.59999847,19415.9609375,9771.17629167,5428.62890625,12174.969,166.16436299999998,234.508231,15559.51171875,5281.47900391,11366.22331055,6923.51512491,64.79470062,80.13770294
2018-02-19,Sul,14853.521,67.56369781,19415.9609375,12466.31591667,5507.18212891,14633.098,271.25097400000004,299.191582,15429.52636719,5325.78515625,11271.26901123,11302.12391655,65.33830261,79.46829987
2018-02-20,Sul,14870.076000000001,69.92150116,19415.9609375,12671.12275,5699.36621094,14763.121000000001,280.329318,304.106946,15298.67773438,5580.16113281,11175.68408496,11680.38824984,68.45899963,78.79429626
2018-02-21,Sul,15245.18,71.40380096,19415.9609375,12765.486375,5820.18896484,15232.885,282.540457,306.371673,15161.71191406,5717.56787109,11075.63055322,11772.51904154,70.14479828,78.08889771
2018-02-22,Sul,14999.956,68.35269928,19415.9609375,12634.37220833,5571.49414063,14928.923,281.26656299999996,303.224933,15021.99902344,5486.6171875,10973.57028662,11719.4401249,67.31140137,77.36930084
2018-02-23,Sul,15106.526000000002,62.54470062,19415.9609375,12650.87725,5098.07421875,15041.048999999999,261.646305,303.621054,14870.09960938,5020.02197266,10862.60776465,10901.92937483,61.58710098,76.58699799
2018-02-24,Sul,13237.616000000002,56.98239899,19415.9609375,11176.4645,4644.68798828,12923.896999999999,208.260753,268.235148,14769.7890625,4545.14306641,10789.33091016,8677.53137487,55.76110077,76.07039642
2018-02-25,Sul,12540.309,53.11539841,19415.9609375,9922.785875,4329.48486328,12343.7,145.17613500000002,238.146861,14740.88183594,4112.25878906,10768.21418115,6049.00562488,50.45040131,75.92150116
2018-02-26,Sul,16055.558,50.49900055,19415.9609375,13029.57379167,4116.22021484,15975.328000000001,267.92599,312.709771,14570.16601563,3996.83007813,10643.50627441,11163.58291652,49.03430176,75.04219818
2018-02-27,Sul,15913.44,49.89519882,19415.9609375,13220.184375,4067.00805664,15857.702,257.341235,317.284425,14406.93359375,3996.25610352,10524.26499023,10722.5514582,49.02719879,74.20149994
2018-02-28,Sul,15727.291000000001,50.0882988,19415.9609375,13124.26783333,4082.74609375,15685.005,261.97031400000003,314.982428,14243.66601563,4013.55297852,10404.99802441,10915.42974983,49.23939896,73.36060333
2018-03-01,Sul,16468.023,62.28829956,19415.9609375,13535.453,4306.01611328,16397.068,260.017893,324.850872,14088.71679688,4233.97998047,10291.80762012,10834.07887489,61.24629974,72.56259918
2018-03-02,Sul,16351.705,65.60320282,19415.9609375,13617.922625,4535.17822266,16275.452,271.143233,326.830143,13919.49804688,4467.56201172,10168.19332324,11297.634708200001,64.62509918,71.69100189
2018-03-03,Sul,13346.014,71.1160965,19415.9609375,11634.917375,4916.28222656,13188.575,219.51202200000003,279.238017,13829.56347656,4849.44677734,10102.49611963,9146.33424985,70.14929962,71.22779846
2018-03-04,Sul,12460.95,77.52380371,19415.9609375,10107.48195833,5359.25292969,12237.37,154.62147099999999,242.579567,13855.64941406,5279.72998047,10121.55189697,6442.56129155,76.37349701,71.36219788
2018-03-05,Sul,16280.268999999998,77.87570190000001,19415.9609375,13303.394,5383.57910156,16207.489,263.13920099999996,319.281456,13746.81640625,5314.22900391,10042.04938477,10964.13337488,76.87249756,70.8015976
2018-03-06,Sul,16053.489,71.21499634,19415.9609375,13494.51066667,4923.12304688,15984.506000000001,261.038753,323.868256,13622.35839844,4858.18017578,9951.13281006,10876.61470819,70.27559662,70.16059875
2018-03-07,Sul,15239.177,68.48000336,19415.9609375,12943.257,4734.04785156,15052.348,247.518437,310.638168,13487.86621094,4661.99804688,9852.88626709,10313.26820821,67.43769836,69.46790314
2018-03-08,Sul,15142.89,66.51039886,19415.9609375,12774.003375,4597.89013672,15054.903999999999,247.79870699999998,306.576081,13351.96289063,4529.20898438,9753.6088916,10324.94612488,65.51689911,68.76799774
2018-03-09,Sul,15278.823,62.68700027,19415.9609375,12784.18929167,4333.57714844,15204.086000000001,231.61336200000002,306.820543,13225.23339844,4266.82617188,9661.03299756,9650.55674984,61.72140121,68.11530304
2018-03-10,Sul,13773.041000000001,58.82659912,19415.9609375,11461.70966667,4066.70800781,13515.06,182.511171,275.081032,13152.91796875,3987.94702148,9608.20657617,7604.63212485,57.68730164,67.74279785
2018-03-11,Sul,13199.545,57.12900162,19415.9609375,10564.63745833,3949.35302734,13015.655,135.850376,253.551299,13142.78808594,3869.81591797,9600.80669678,5660.43233318,55.97850037,67.69059753
2018-03-12,Sul,15366.341,56.59180069,19415.9609375,12888.33970833,3912.21411133,15320.303999999998,238.158234,309.320153,13032.76171875,3841.09790039,9520.43243555,9923.25974988,55.56309891,67.12400055
2018-03-13,Sul,15701.296999999999,56.56740189,19415.9609375,13006.84225,3910.52587891,15585.667,233.96515499999998,312.164214,12893.11425781,3787.85595703,9418.41996533,9748.5481249,54.79290009,66.40470123
2018-03-14,Sul,15749.52,59.84579849,19415.9609375,13131.05833333,4137.16699219,15657.996000000001,240.092699,315.1454,12766.46289063,4038.27197266,9325.901141600001,10003.86245819,58.41529846,65.75240326
2018-03-15,Sul,15027.151000000002,70.60790253,19415.9609375,12592.56545833,4881.15087891,14679.18,242.866091,302.221571,12691.40820313,4786.49511719,9271.07369238,10119.4204582,69.23860168,65.36589813
2018-03-16,Sul,14820.251,84.97350311,19415.9609375,12328.890375,5874.25097656,14754.947,214.96383799999998,295.893369,12653.67382813,5784.73779297,9243.50873145,8956.8265832,83.6785965,65.17150116
2018-03-17,Sul,13342.62,84.90319824,19415.9609375,11160.008625,5869.39306641,13161.864,221.799391,267.840207,12597.78027344,5778.125,9202.67848975,9241.64129157,83.58300018,64.88359833
2018-03-18,Sul,13106.75,81.70339966,19415.9609375,10375.70016667,5648.19091797,13023.036,168.294204,249.016804,12605.45117188,5535.08007813,9208.28208105,7012.25849991,80.06719971,64.92310333
2018-03-19,Sul,15380.42,80.27539825,19415.9609375,12859.574,5549.47119141,15167.328000000001,258.399619,308.629776,12491.46289063,5466.93994141,9125.0136416,10766.65079152,79.08159637,64.33609772
2018-03-20,Sul,14599.258,84.22480011,19415.9609375,12306.5695,5822.49316406,14318.566,243.04000699999997,295.357668,12401.90039063,5737.93115234,9059.58823535,10126.66695822,83.00160217,63.87480164
2018-03-21,Sul,14143.29,92.12000275,19415.9609375,11915.18595833,6368.2890625,14065.678,231.274237,285.964463,12366.79492188,6278.55615234,9033.94369043,9636.42654154,90.82189941,63.69400024
2018-03-22,Sul,14050.371000000001,95.95670319,19415.9609375,11938.24520833,6633.52294922,13926.208,225.98180200000002,286.517885,12319.42089844,6524.91601563,8999.33696631,9415.90841659,94.38559723,63.45000076
2018-03-23,Sul,15174.374,93.86180115,19415.9609375,12502.80291667,6488.70605469,15093.153999999999,228.83151099999998,300.06727,12274.32519531,6393.43017578,8966.39455518,9534.64629153,92.4835968,63.21770096
2018-03-24,Sul,13021.35,96.45189667,19415.9609375,11115.663125,6667.75488281,12732.783000000001,190.56951,266.775915,12268.31738281,6562.703125,8962.00584814,7940.39624988,94.93219757,63.186798100000004
2018-03-25,Sul,11239.47,132.85110474,19415.9609375,8912.61975,9184.04980469,11090.733,137.548057,213.902874,12450.83105469,8940.01367188,9095.33208545,5731.16904153,129.32099915,64.12680054
2018-03-26,Sul,13143.953000000001,161.64450073,19415.9609375,11039.32866667,11174.546875,12916.746000000001,212.403361,264.943888,12583.25292969,10724.20703125,9192.06626514,8850.14004155,155.13009644,64.80879974
2018-03-27,Sul,13777.713,170.123703,19415.9609375,11639.906125,11760.72167969,13564.493,258.064308,279.357747,12682.24609375,11395.38378906,9264.38077148,10752.67949985,164.83900452,65.3187027
2018-03-28,Sul,14321.947,166.37060547,19415.9609375,12047.145625,11501.265625,14252.658000000001,258.751261,289.131495,12748.02246094,11208.43261719,9312.43040771,10781.30254154,162.13470459,65.65740204
2018-03-29,Sul,14336.446000000002,164.04350281,19415.9609375,12097.280375,11340.38867188,14226.653,252.54907000000003,290.334729,12822.03710938,10861.83691406,9366.4981084,10522.87791652,157.1210022,66.03859711
2018-03-30,Sul,11375.473999999998,168.46029663,19415.9609375,9225.387375,11645.72851563,11159.358,130.60560800000002,221.409297,13056.50976563,11222.85839844,9537.78038379,5441.90033324,162.3433075,67.24629974
2018-03-31,Sul,11617.56,180.03050232,19415.9609375,9321.32595833,12445.58203125,11335.135,154.03226999999998,223.711823,13267.84277344,12007.95898438,9692.159146,6418.01124989,173.70010376,68.33470154
2018-04-01,Sul,10953.46,200.61639404,19415.9609375,8450.11183333,12900.69433594,10926.916000000001,138.111379,202.802684,13514.61425781,12255.27929688,9872.42571533,5754.64079153,190.57969666,69.60569763
2018-04-02,Sul,13877.336000000001,193.62049866,19415.9609375,11486.35675,12450.82226563,13689.694,246.23262799999998,275.672562,13612.39355469,11831.37792969,9943.853491700002,10259.69283321,183.9875946,70.10929871
2018-04-03,Sul,14201.899,177.38380432,19415.9609375,12031.489125,11406.71582031,14164.997,251.132056,288.755739,13664.11132813,10888.41210938,9981.6333252,10463.83566653,169.32380676,70.37570190000001
2018-04-04,Sul,14382.157,160.11959839,19415.9609375,12092.32991667,10296.53515625,14322.473999999998,238.28918900000002,290.215918,13701.00683594,9981.9921875,10008.58549365,9928.71620819,155.22819519,70.56569672
2018-04-05,Sul,14381.193000000001,147.49819946,19415.9609375,12115.459,9484.91601563,14316.021,227.08525099999997,290.771016,13750.57324219,9205.70800781,10044.79375342,9461.88545817,143.15629578,70.82099915
2018-04-06,Sul,14405.555,135.80670166,19415.9609375,12161.70970833,8733.09082031,14310.406,236.01453199999997,291.881033,13760.55175781,8552.5234375,10052.08305908,9833.9388332,132.99879456,70.87239838
2018-04-07,Sul,13444.295,125.23660278,19415.9609375,10775.84033333,8053.375,13078.386,157.33723999999998,258.620168,13845.54492188,7900.49414063,10114.17056543,6555.71833323,122.85919952,71.31009674
2018-04-08,Sul,12372.386999999999,115.4720993,19415.9609375,9590.99583333,7425.46923828,12202.358,165.375502,230.1839,13877.12890625,7272.28710938,10137.24266602,6890.64591656,113.08999634,71.47280121
2018-04-09,Sul,15374.003,107.20939636,19415.9609375,12524.79425,6894.13378906,15268.268,232.53775,300.595062,13827.55078125,6784.76806641,10101.0258457,9689.07291651,105.50869751,71.2173996
2018-04-10,Sul,15505.828000000001,99.52870178,19415.9609375,12931.50320833,6400.22021484,15455.183,240.881041,310.356077,13762.09082031,6326.18994141,10053.20734424,10036.71004156,98.37750244,70.88030243
2018-04-11,Sul,15802.261999999999,92.31420135,19415.9609375,13145.3155,5936.2890625,15646.492,261.7065,315.487572,13664.9921875,5864.38476563,9982.27679297,10904.4374999,91.19599915,70.38020325
2018-04-12,Sul,15914.013,86.51499939,19415.9609375,13197.49975,5563.37304688,15847.71,252.014937,316.739994,13565.88574219,5491.18310547,9909.87953467,10500.6223749,85.39240265,69.86979675
2018-04-13,Sul,14698.97,81.5868988,19415.9609375,12537.64129167,5246.46923828,14477.572,245.38015299999998,300.903391,13464.265625,5172.76806641,9835.64603906,10224.17304153,80.44080353,69.3463974
2018-04-14,Sul,12504.173,81.05599976,19415.9609375,10384.527,5212.32714844,12157.725,155.629329,249.228648,13469.47460938,5121.51513672,9839.45120215,6484.55537484,79.64379883,69.37319946
2018-04-15,Sul,11264.743,82.90149689,19415.9609375,8652.25095833,5331.00195313,10983.219,113.55712199999999,207.654023,13553.11914063,5235.23291016,9900.55353223,4731.54674988,81.41220093,69.80400085
2018-04-16,Sul,13434.751,80.66269684,19415.9609375,11289.07641667,5187.03710938,13249.893,194.380932,270.937834,13516.21875,5094.01513672,9873.59779688,8099.20549984,79.2161026,69.61399841
2018-04-17,Sul,13791.403,76.92060089,19415.9609375,11723.69558333,4946.40283203,13673.081,208.449102,281.368694,13449.27148438,4839.89111328,9824.69281934,8685.37924989,75.26429749,69.26920319
2018-04-18,Sul,14382.375,71.50710297,19415.9609375,12017.1225,4598.28613281,14340.848999999998,204.68645800000002,288.41094,13363.64648438,4485.97998047,9762.14375684,8528.60241655,69.76069641,68.82810211
2018-04-19,Sul,14776.476,65.84600067,19415.9609375,12345.47641667,4234.24804688,14730.255,206.05795,296.291434,13275.00390625,4135.67675781,9697.39035352,8585.74791654,64.3132019,68.37159729
2018-04-20,Sul,14826.891000000001,61.79970169,19415.9609375,12390.2115,3974.04492188,14768.604,207.113245,297.365076,13183.2421875,3881.09204102,9630.35841797,8629.71854154,60.35419846,67.89900208
2018-04-21,Sul,12321.253,59.25460052,19415.9609375,9890.90791667,3810.38305664,11988.787,114.23685400000001,237.38179,13174.375,3711.64599609,9623.8809375,4759.86891656,57.71910095,67.853302
2018-04-22,Sul,12131.633,57.54589844,19415.9609375,9124.33325,3700.50390625,11693.298999999999,111.689655,218.983998,13168.09082031,3595.27392578,9619.29034424,4653.73562487,55.90950012,67.82099915
2018-04-23,Sul,14537.979,55.790100100000004,19415.9609375,12093.76604167,3587.60009766,14489.508,187.65608500000002,290.250385,13063.42089844,3497.61010742,9542.82896631,7819.0035415,54.39070129,67.2818985
2018-04-24,Sul,15010.118,53.64849854,19415.9609375,12608.78333333,3449.88208008,14960.968,215.612304,302.6108,12933.06445313,3335.07299805,9447.60358301,8983.84599986,51.86309814,66.61049652
2018-04-25,Sul,15256.402,51.46210098,19415.9609375,12853.94070833,3309.28198242,15217.428,207.965393,308.494577,12796.21679688,3220.16308594,9347.63637012,8665.22470818,50.07619858,65.90570068
2018-04-26,Sul,15313.05,49.45149994,19415.9609375,12821.25895833,3179.9909668,15128.641000000001,217.85008,307.710215,12651.69238281,3094.03588867,9242.06128564,9077.08666654,48.1147995,65.16130066
2018-04-27,Sul,15119.766000000001,47.04059982,19415.9609375,12726.92770833,3024.95996094,15035.366000000002,208.688347,305.446265,12520.8515625,2937.67700195,9146.48206641,8695.34779152,45.68330002,64.48739624
2018-04-28,Sul,13688.052,44.34999847,19415.9609375,11150.46875,2851.93896484,13321.077,152.030003,267.61125,12438.80859375,2752.07592773,9086.54967773,6334.58345822,42.79700089,64.06490326
2018-04-29,Sul,12515.678,42.03250122,19415.9609375,9664.637375,2702.9140625,12232.626,112.56901599999999,231.951297,12414.09375,2552.51611328,9068.49548438,4690.37566659,39.69369888,63.93759918
2018-04-30,Sul,13478.531,40.49459839,19415.9609375,11537.08475,2604.01806641,13441.948,189.97311499999998,276.890034,12294.57128906,2507.90893555,8981.18432666,7915.5464582,39.0,63.3219986
2018-05-01,Sul,12200.648000000001,30.46520042,19415.9609375,9788.35645833,2547.94506836,11966.606000000002,120.20901599999999,234.920555,12247.12109375,2443.89208984,8946.52195898,5008.70899988,29.22100067,63.07759857
2018-05-02,Sul,14153.108999999999,30.24220085,19415.9609375,11868.00304167,2529.30004883,13996.485,202.180934,284.832073,12118.89160156,2435.54589844,8852.85031494,8424.20558323,29.12120056,62.41719818
2018-05-03,Sul,14559.503,30.52210045,19415.9609375,12369.116,2552.70605469,14454.743999999999,225.40125818,296.858784,11965.78125,2478.42993164,8741.00320313,9391.71909066,29.63400078,61.62860107
2018-05-04,Sul,14728.457,30.8614006,19415.9609375,12394.204625,2581.08203125,14625.867,219.77883694,297.460911,11812.92382813,2498.84912109,8629.34085645,9157.45153927,29.87809944,60.84130096
2018-05-05,Sul,13206.866000000002,30.73340034,19415.9609375,10615.50858333,2570.37597656,12886.615,151.306128,254.772206,11736.90332031,2458.94897461,8573.80787549,6304.42199989,29.40099907,60.44979858
2018-05-06,Sul,11835.607,30.37380028,19415.9609375,9066.217125,2540.30200195,11587.845,111.72161399999999,217.589211,11724.96484375,2438.20703125,8565.08681836,4655.06724987,29.15299988,60.38830185
2018-05-07,Sul,14137.7,30.39830017,19415.9609375,11593.72008333,2542.35791016,13580.88,209.92682599999998,278.249282,11585.20507813,2440.31591797,8462.99230957,8746.95108319,29.17830086,59.66849899
2018-05-08,Sul,13794.04,30.47430038,19415.9609375,11854.04966667,2548.70703125,13614.925,219.93946400000002,284.497192,11443.04003906,2438.87402344,8359.14074854,9164.14433319,29.1609993,58.93629837
2018-05-09,Sul,14118.192,29.90710068,19415.9609375,11926.49908333,2501.27001953,13806.139,217.31437200000002,286.235978,11287.56738281,2397.76489258,8245.56797314,9054.76549985,28.66950035,58.13550186
2018-05-10,Sul,14137.85,28.15530014,19415.9609375,12052.41975,2354.75708008,13973.952,194.281994,289.258074,11147.58886719,2252.18798828,8143.31366748,8095.08308317,26.92889977,57.41460037
2018-05-11,Sul,14000.605,27.3715992,19415.9609375,11802.202875,2289.2199707,13691.327,216.368433,283.252869,11007.5859375,2189.52807617,8041.04152734,9015.35137486,26.17959976,56.69350052
2018-05-12,Sul,12698.341999999999,26.94199944,19415.9609375,9920.23679167,2253.29101563,12403.055,133.749001,238.085683,10950.18945313,2141.31396484,7999.11339551,5572.87504157,25.60320091,56.39789963
2018-05-13,Sul,11296.872,26.82850075,19415.9609375,8371.84429167,2243.79711914,11066.731000000002,91.329525,200.924263,10946.76660156,2124.31396484,7996.61300244,3805.39687489,25.39990044,56.38029861
2018-05-14,Sul,13628.197,27.31410027,19415.9609375,11188.30420827,2284.41088867,13362.89100073,204.047111,268.519301,10805.69726563,2187.54199219,7893.56185254,8501.96295819,26.15589905,55.65370178
2018-05-15,Sul,13866.288,29.26950073,19415.9609375,11699.82896006,2447.94506836,13560.31500342,202.480986,280.79589504,10664.71289063,2347.93408203,7790.572766600001,8436.70774987,28.07369995,54.92760086
2018-05-16,Sul,13714.17,32.67470169,19415.9609375,11456.80708327,2732.74291992,13452.493999999999,208.60394,274.96337,10530.984375,2631.8659668,7692.88408594,8691.8308332,31.46859932,54.23880005
2018-05-17,Sul,13806.526000000002,36.20550156,19415.9609375,11475.96991667,3028.03393555,13504.783000000001,200.725468,275.423278,10401.52441406,2936.67407227,7598.31358447,8363.56116652,35.11309814,53.5719986
2018-05-18,Sul,13717.34,40.81359863,19415.9609375,11475.50679167,3413.43701172,13394.303999999998,201.030645,275.412163,10289.84277344,3330.04907227,7516.730145999999,8376.27687487,39.816600799999996,52.99679947
2018-05-19,Sul,12073.913,61.13249969,19415.9609375,9396.22595833,5112.80322266,11850.261,131.061364,225.509423,10358.67773438,4890.60595703,7567.01408496,5460.89016654,58.47579956,53.35139847
2018-05-20,Sul,11430.27,70.31520081,19415.9609375,8072.88,5880.79492188,11252.222,119.288678,193.74912,10452.18164063,5359.66308594,7635.31868848,4970.3615832,64.084198,53.832901
2018-05-21,Sul,13464.093,65.89250183,19415.9609375,10671.70458333,5510.90087891,13259.42,186.113464,256.12091,10410.29589844,5204.58300781,7604.72115381,7754.72766657,62.22990036,53.61719894
2018-05-22,Sul,13692.992,57.97359848,19415.9609375,11031.06258333,4848.60693359,13407.358,187.037567,264.745502,10350.90332031,4649.23193359,7561.33487549,7793.23195822,55.58969879,53.31129837
2018-05-23,Sul,13450.728000000001,49.87900162,19415.9609375,10896.75883333,4171.6171875,13180.678,173.084602,261.522212,10282.09570313,4041.51098633,7511.07091113,7211.85841655,48.32339859,52.95690155
2018-05-24,Sul,13070.54,43.27519989,19415.9609375,10499.31058333,3619.30810547,12859.976999999999,176.179269,251.983454,10192.27832031,3506.89404297,7445.45931299,7340.80287489,41.93109894,52.49430084
2018-05-25,Sul,12588.323,38.65739822,19415.9609375,10099.79241667,3233.09912109,12383.535,171.22438300000002,242.395018,10089.18945313,3117.4140625,7370.15289551,7134.34929155,37.27420044,51.96340179
2018-05-26,Sul,11932.997,34.90879822,19415.9609375,8584.27695833,2919.5859375,11691.83,122.796755,206.022647,10051.41601563,2829.0,7342.55939941,5116.531458199999,33.82569885,51.76879883
2018-05-27,Sul,11061.983,31.73609924,19415.9609375,7668.74829167,2654.23803711,10833.315,81.72641899999999,184.049959,10055.03125,2558.80810547,7345.20032813,3405.26745817,30.59499931,51.78749847
2018-05-28,Sul,11914.987,29.88019943,19415.9609375,9231.07645833,2499.02001953,11726.434,153.722552,221.545835,9974.30859375,2419.04199219,7286.23242773,6405.10633321,28.9239006,51.37170029
2018-05-29,Sul,11782.903,29.16220093,19415.9609375,9107.836375,2438.97509766,11587.177,144.82508,218.588073,9911.97851563,2280.26806641,7240.70030566,6034.37833319,27.26460075,51.05070114
2018-05-30,Sul,11902.601,29.46010017,19415.9609375,9000.71433333,2463.88793945,11735.79,138.25951,216.017144,9858.59472656,2281.30004883,7201.70344775,5760.81291656,27.27689934,50.77569962
2018-05-31,Sul,11410.837,30.11009979,19415.9609375,8162.383,2518.24902344,11264.561000000002,85.88550183,195.897192,9854.34960938,2177.17602539,7198.60238965,3578.56257611,26.03199959,50.75389862
2018-06-01,Sul,12054.678999999998,25.11520004,19415.9609375,9230.42016667,2555.58911133,11911.935,121.57485,221.530084,9819.16699219,2248.63989258,7172.90148779,5065.61874989,22.09860039,50.5727005
2018-06-02,Sul,11762.124,25.7220993,19415.9609375,8839.92125,2617.34301758,11624.485,115.85795,212.15811,9821.52148438,2272.34790039,7174.62144434,4827.41458322,22.33160019,50.58480072
2018-06-03,Sul,11627.45,26.84320068,19415.9609375,8123.599125,2731.4230957,11333.671,92.463851,194.966379,9831.984375,2414.34301758,7182.26458594,3852.66045821,23.72710037,50.63869858
2018-06-04,Sul,13302.822,27.25139999,19415.9609375,10563.78395833,2772.9609375,13044.16,174.181002,253.530815,9748.13671875,2600.4140625,7121.01387305,7257.54174988,25.555700299999998,50.20679855
2018-06-05,Sul,13497.22,27.20170021,19415.9609375,11070.02095833,2767.89697266,13325.823,162.01654399999998,265.680503,9676.75878906,2682.32202148,7068.87229541,6750.6893332,26.36070061,49.83919907
2018-06-06,Sul,13749.213,26.84329987,19415.9609375,11189.30304167,2731.43505859,13513.54,164.35564399999998,268.543273,9596.56738281,2649.68798828,7010.29247314,6848.15183321,26.04000092,49.42620087
2018-06-07,Sul,13752.761,26.54070091,19415.9609375,11357.17604167,2700.64404297,13564.253,182.364127,272.572225,9504.60742188,2623.06494141,6943.11572168,7598.50529151,25.77829933,48.95249939
2018-06-08,Sul,13730.235,26.43359947,19415.9609375,11289.563,2689.74194336,13542.419,185.153724,270.949512,9412.484375,2605.57006836,6875.81983594,7714.73849987,25.60639954,48.47809982
2018-06-09,Sul,13124.233999999999,25.78009987,19415.9609375,9849.78654167,2623.2409668,12939.008999999998,119.45771299999998,236.394877,9398.078125,2531.39501953,6865.29607031,4977.40470817,24.87739944,48.40390015
2018-06-10,Sul,11816.122,26.51810074,19415.9609375,8476.02491667,2698.33789063,11614.507,99.33489300000001,203.424598,9413.22363281,2607.00292969,6876.35986377,4138.95387489,25.62050056,48.48189926
2018-06-11,Sul,13368.167,29.0862999,19415.9609375,11047.90620833,2959.6640625,13191.466999999999,188.578468,265.149749,9326.13183594,2894.40087891,6812.73930615,7857.43616654,28.44490051,48.03329849
2018-06-12,Sul,13679.298,72.43060303,19415.9609375,11294.22454167,7370.14794922,13448.079,194.590149,271.061389,9464.34472656,7107.09179688,6913.70382275,8107.92287487,69.84539795,48.74520111
2018-06-13,Sul,13754.618999999999,101.84829712,19415.9609375,11162.23079167,10363.5390625,13530.623,187.798803,267.893539,9626.94238281,9105.15625,7032.48141064,7824.95012487,89.48149872,49.58259964
